1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1913	-0.000000	104.127231	0.000000	8.5
1914	-1.209685	104.096222	0.038572	9.0
1915	-1.624745	104.065238	0.011235	9.5
1916	-1.643962	104.034279	0.014120	8.2
1917	-0.003425	104.003344	0.000458	9.4
1918	-1.799691	103.972433	0.015947	13.2
1919	-0.000067	103.941547	0.000014	8.6
1920	-0.184087	103.910686	0.005091	8.3
1921	-0.022839	103.879849	0.001130	9.0
1922	-1.508029	103.849036	0.007376	9.7
1923	-0.000000	103.818248	0.000000	8.1
1924	-0.804965	103.787484	0.011992	10.0
1925	-0.004759	103.756744	0.000329	9.1
1926	-0.519221	103.726029	0.008121	8.9
1927	-1.849281	103.695338	0.012984	8.4
1928	-0.183334	103.664671	0.003504	12.1
1929	-0.000024	103.634028	0.000006	9.5
1930	-0.233108	103.603409	0.008518	8.3
1931	-1.711847	103.572814	0.014285	8.1
1932	-0.000000	103.542244	0.000000	10.5
1933	-1.950222	103.511698	0.016277	9.3
1934	-0.000134	103.481175	0.000029	9.5
1935	-0.163327	103.450677	0.007299	12.7
1936	-0.014731	103.420202	0.000561	9.1
1937	-0.186607	103.389752	0.006362	9.0
1938	-0.672260	103.359325	0.008232	9.4
1939	-0.007611	103.328922	0.000782	7.9
1940	-0.000000	103.298543	0.000000	8.6
1941	-0.866678	103.268188	0.008268	8.8
1942	-0.477408	103.237857	0.006680	7.4
1943	-1.110857	103.207549	0.011917	9.1
1944	-0.797716	103.177265	0.029448	9.1
1945	-1.002769	103.147005	0.005603	8.6
1946	-1.071632	103.116768	0.013292	13.3
1947	-1.043224	103.086556	0.010051	10.9
1948	-0.000000	103.056366	0.000000	9.2
1949	-0.000005	103.026200	0.000001	7.4
1950	-1.174836	102.996058	0.026727	9.2
1951	-1.641797	102.965939	0.018509	9.1
1952	0.000000	102.935844	0.000000	7.7
1953	-1.846433	102.905772	0.009127	9.8
1954	-0.000000	102.875724	0.000000	8.1
1955	-0.752651	102.845699	0.009559	9.9
1956	-1.777399	102.815697	0.016624	9.9
1957	-0.424688	102.785719	0.005279	8.3
1958	-1.294820	102.755764	0.009864	9.6
1959	-1.121681	102.725832	0.007281	8.9
1960	-1.755022	102.695924	0.015047	9.1
1961	-0.136355	102.666038	0.003521	10.3
1962	-1.526514	102.636176	0.009191	7.9
1963	-0.354810	102.606337	0.006653	8.8
1964	-1.547001	102.576521	0.010484	8.3
1965	-1.408308	102.546728	0.007125	9.1
1966	-1.362485	102.516959	0.010782	10.6
1967	-0.436548	102.487212	0.006036	8.3
1968	-1.106165	102.457488	0.012312	12.5
1969	-0.000000	102.427788	0.000000	9.0
1970	-1.110958	102.398110	0.011805	8.6
1971	-1.318362	102.368455	0.010542	9.4
1972	-0.000000	102.338823	0.000000	8.4
1973	-0.002766	102.309214	0.000529	7.6
1974	-0.730514	102.279628	0.005711	9.3
1975	-0.006944	102.250064	0.000928	8.0
1976	-0.214446	102.220524	0.002896	8.5
1977	-0.000280	102.191006	0.000064	8.8
1978	-1.493583	102.161511	0.015718	11.6
1979	-0.000000	102.132038	0.000000	9.6
1980	-0.030040	102.102588	0.002494	8.3
1981	-1.463099	102.073161	0.003504	11.6
1982	-0.946523	102.043757	0.010342	12.9
1983	-1.926726	102.014375	0.024913	7.8
1984	-0.000000	101.985015	0.000000	8.4
1985	-0.022306	101.955678	0.001114	8.2
1986	-0.000002	101.926364	0.000001	7.5
1987	-1.771609	101.897072	0.016582	9.1
1988	-0.024546	101.867802	0.000964	9.0
1989	-0.005972	101.838555	0.000542	8.5
1990	-1.553817	101.809330	0.037324	7.1
1991	-0.265208	101.780128	0.003820	8.9
1992	-0.427680	101.750948	0.004370	8.2
1993	-0.907201	101.721790	0.009041	14.6
1994	-0.000000	101.692654	0.000000	9.2
1995	-0.619531	101.663541	0.006296	7.9
1996	-1.713280	101.634450	0.033044	7.8
1997	-0.137678	101.605381	0.004416	9.4
1998	-1.645835	101.576335	0.008837	8.8
1999	-1.615573	101.547310	0.014296	9.2
